C
0,3860641220.7800193,1295588399.9099979,735986699.29
1,7218124641.3300419,2675926855.4000206,1415113012.8899996
2,6054589044.6399841,2328207270.03,1207126494.0299964
3,6631223658.81001,2417882696.2199974,1377524900.2399993
4,6271966381.0499878,2377279524.8900185,1112857666.1299992
5,7378518047.409956,2585241347.19001,1579802111.3700008
